name,review
Geylang Lor 29 Hokkien Mee,"Geylang Lor 29 Hokkien Mee sets the gold standard for me. The first time I had Hokkien Mee was a homemade version prepared by a friend, and it was absolutely delicious. For the longest time, I mistakenly thought it was prawn mee, as I had never tried either of them before. Consequently, I started eating prawn mee, thinking it was Hokkien Mee. But once I realized my confusion, I became a Hokkien Mee aficionado or, dare I say, addict.  My second encounter with Hokkien Mee was right here at this spot. I stumbled upon it while walking around the area and was immediately drawn to the long queue. Intrigued, I decided to give it a try. Little did I know the reputation and history that this place holds within the Hokkien Mee culture. Nevertheless, I was hooked from that moment onwards. Due to the consistently long queues, I usually opt for pick-up or delivery. However, no matter how the food arrives, it always tastes amazing when enjoyed at home.  I have yet to come across a better Hokkien Mee, but I'm on a quest to find one. Until then, Geylang Lor 29 Hokkien Mee remains my reliable and go-to choice."
Ah Hoe Mee Pok,Mushroom mince pork noodles were cooked to perfection. The pork broth soup was simply irresistible. Pretty decent for $6. Q can be long at times…. Worth the wait.
Ah Hoe Mee Pok,"A leveled up mee pok noodle dish. It's like being served two dishes, and that's why price is also a bit higher. The noodles are more on the tougher side, and not much in the serving but one can always ask for more for free."
Ah Hoe Mee Pok,"Short fast moving line during this lunch hour.  Mee pok seemed thicker and wider than usual. Retained good bite and texture. Very mild noodle sauce that doesn't stand out. By default, neither spicy nor vinegary.  Soup not the usual porky intense rich type, instead sweetened with loads of vegetables, pork slices and prawn. Their house special chilli is a refreshing chicken rice chilli style dip.  Rather ok overall. $6 for a small portion was kind of acceptable, given the size of the large prawn. Doesn't warrant the special trip out here from my end of the island though."
Ah Hoe Mee Pok,Personally I love the soup and the prawn meat I ordered more than the Mee Pok noodle. Haha! :grinning_face_with_smiling_eyes: The soup was robust with full of flavours! Lots of veggies and minced pork in it!! Prawn paste meat was soft and tasty too! The soup itself already won my heart and i will definitely go back again just for it.
Ah Hoe Mee Pok,"Came at 10am to a queue of 7 that stretches to the entrance of the coffee shop. The wait was about 15 mins tops, and I ordered #5.  There were 2 slices of fish maw with plenty of ingredients! I was a little surprised by the abundance of it actually.  The broth was extremely rich! I loved every mouthful of it. The noodles were quite little for its regular portion, but I saw you could request for additional noodles without extra cost. The texture of the noodles were really springy."
Yong He Eating House,"If you like some simple authentic Chinese food, this is the place to go for. The soya bean is original, you can taste the bean. There are no sugar added so you may adjust the rate accordingly"
Yong He Eating House,One word: disappointment Been eating at their food since childhood and I witness slow death after moving to their new location. They have certainly totally lost the title of “king of beancurd”.  This visit will be my last after giving them one chance… what can I say…they do not have the heart to maintain their name anymore. I should give them a one star…but I gave them another star because it’s our comfort food over 20+ years
Yong He Eating House,"Overall only average, however the beancurb still acceptable taste and the texture smooth. The drink plain taste. The mee sua better go to Taiwan for the real good taste . :face_savoring_food::winking_face:"
Yong He Eating House,"Authentic Taiwanese cuisine. Food wise, not so good, it had a thick layer of oil for my porridge, probably from the minced meat. Little portion of century egg even though its called century egg porridge. Large portion of meat, so those who like meat porridge, it'll be great!  Ambience definitely needs an overhaul. Cashier looks fierce but is actually very kind and helpful."
Yong He Eating House,"Got to know this place from a friend who ate since he's young. But the standards have dropped. Still not a bad experience.  Food to order: *Soya milk (add sugar on your own) Fresh and good. *You Tiao Mochi was good but too oily. *Mee sua not too bad but not oysters, it's big intestines.  There's salty bean curd, I personally still prefer sweet ones cos it's minced meat in it.  The carrot cake wrap w egg wasn't too bad but too oily too.  The crepe wrap w floss starch was really thick. Not recommended for that.  Otherwise the rest are still acceptable."
Yong He Eating House,"Far cry from the real 永和豆浆, doesn’t taste anything like it. Bland taste of food and lack of aroma soya bean, just like a normal soya drink.  Price - overpriced Food - average Cleanliness - good Location - good Staff - good"
Yong He Eating House,We bought a braised pork + lao you tiao set & peanut butter + lao you tiao yesterday & I would rate it a one star for both the food & the drinks.  Cold soya bean milk was a tad on the sweeter side & very diluted.  The shao bing was so HARD & chewing it is like a workout for my jaw muscles! The lao you tiao was also super hard & not crispy nor fragrantly fried :confused_face:  The shao bing is probably from a central kitchen cause all the staff did was to heat it up & paired it with the pre-prepped food ingredients such as braised pork + veg / peanut butter.  The peanut butter also melted off when it was added onto the hot shao bing & the peanut butter just dripped down to the plastic bag & I was literally just eating the plain shao bing.  The packaging was also in plastic bags (storing hot shao bing) :expressionless_face:  The portion is really filling (& affordable) BUT there's no sense of satisfaction after eating the food :pensive_face:  I wouldn't recommend this stall to anyone.
Yong He Eating House,"Take out only. Ordered floss with egg + you tiao topping It tasted quite average and felt kind of dry, but I guess it's better than being too oily :face_with_tears_of_joy: The warm soy milk has no sugar :thumbs_up:"
Yong He Eating House,Didnt try to food menu but ordered the drink. Too sweet to my liking.
Yong He Eating House,"Love the floss + egg shao bing. Don’t miss the soymilk, simply awesome. Soymilk is rich and good!  Follow “ReviewIKR” Instagram and Facebook for more reviews."
June Bakery,Google for egg tart and found good reviews for June bakery. The shop is located at The Plaza B1 managed by an elderly couple. They sell traditional egg tarts as well as special egg tarts like Yam/ pumpkin/ blue berry etc. The crusts were a but too sweet. Price is quite reasonable.
